Date,Strategy_Gross,Strategy_Net,KOSPI,SP500
2001-01-31,1.0346365766761647,1.0346365766761645,1.224505568546629,1.0346365766761645
2001-02-28,0.9391492061472666,0.9391492061472666,1.1456145218183982,0.9391492061472666
2001-03-31,0.8788514029653467,0.8788514029653466,1.036859418968729,0.8788514029653466
2001-04-30,0.9463598124731988,0.9463598124731988,1.1441480718164165,0.9463598124731988
2001-05-31,0.9511769612677236,0.9511769612677234,1.213110855693393,0.9511769612677234
2001-06-30,0.9273638756278585,0.9273638756278585,1.1793626887558954,0.9273638756278585
2001-07-31,0.917403848874242,0.9174038488742419,1.0731837818556538,0.9174038488742419
2001-08-31,0.8585905496566392,0.8585905496566391,1.0802385953787008,0.8585905496566392
2001-09-30,0.7583294326262138,0.7564336090446481,0.9505766715548334,0.7884236058320221
2001-10-31,0.8502275520361574,0.8481019831560669,1.0657722642780705,0.8026933724516524
2001-11-30,1.017930158384116,1.0153853329881557,1.2759898537513377,0.8630365724600845
2001-12-31,1.0966751321981416,1.0939334443676458,1.3746977923982404,0.8695730682725741
2002-01-31,1.1826290415791607,1.1796724689752125,1.4824422337600571,0.8560304829981951
2002-02-28,1.2963278674515697,1.2930870477829408,1.6249653204391423,0.8382539733318146
2002-03-31,1.415828621729871,1.412289050175546,1.7747612064523801,0.8690504962492606
2002-04-30,1.3316611371713745,1.328331984328446,1.6692560738773732,0.8156754779657118
2002-05-31,1.2590342731477582,1.2558866874648886,1.5782172724029964,0.8082679363231381
2002-06-30,1.1741711895433236,1.1712357615694653,1.471840196583568,0.7497045970250378
2002-07-31,1.1350753613477635,1.132237672944394,1.4228330228686934,0.6904747287608961
2002-08-31,1.164179857792578,1.1612694081480965,1.4593159208909676,0.6938452350991621
2002-09-30,1.0219298528982592,1.0193750282660137,1.2810035274067615,0.6175053861346812
2002-10-31,1.0416911894305887,1.039086961457012,1.3057746423051009,0.6708879859656312
2002-11-30,1.1458413374905765,1.1429767341468497,1.4363283262653084,0.7091753088602216
2002-12-31,0.9920981392690552,0.9896178939208825,1.2436090523562284,0.6663889385593248
2003-01-31,0.935675571201949,0.933336382273944,1.17288256509849,0.6481200906013407
2003-02-28,0.9097012704638554,0.9074270172876956,1.1403234116761127,0.6370997104773471
2003-03-31,0.9221981071440077,0.9175928803464575,1.061590900083231,0.6424243144293305
2003-04-30,0.9969368293806096,0.9919583760888903,1.187725417145575,0.6944890194229999
2003-05-31,1.0476796275582916,1.0424477774181724,1.2552415679124886,0.7298376143496133
2003-06-30,1.0595416812140708,1.0542505949435081,1.3275930403075582,0.7381009924985211
2003-07-31,1.0767313696627345,1.0713544423854813,1.413974872181047,0.750075723016117
2003-08-31,1.0959760086482115,1.0905029784550246,1.5050334905473428,0.7634819791241167
2003-09-30,1.0828852716239281,1.0774776132987562,1.3822678451111727,0.7543626720109796
2003-10-31,1.1424022560083011,1.1366973847423598,1.5503943561491818,0.7958235659271946
2003-11-30,1.1615132913478687,1.1528237018883274,1.5777813007807855,0.8014965974570011
2003-12-31,1.2207540668293668,1.2085922281891357,1.6065752447386155,0.8421850056593477
2004-01-31,1.268970457580572,1.2531874394855016,1.6814632792992747,0.8567349197012427
2004-02-29,1.321194910590252,1.3047623427109978,1.7506638658792755,0.867194773835969
2004-03-31,1.316827917383257,1.300449664663505,1.7448773334390235,0.8530084042377521
2004-04-30,1.2904165817546505,1.2743668241433945,1.7098807023106497,0.8386857517021037
2004-05-31,1.2021793902434497,1.1872270964714502,1.592961039990488,0.8488199691301579
2004-06-30,1.1751847918234974,1.1605682475819825,1.557191550077286,0.8640893905120077
2004-07-31,1.099734515353327,1.0860563956997864,1.4572153303475883,0.8344593163996082
2004-08-31,1.0951598821177058,1.0788348135284793,1.5924259839086838,0.8363680171868132
2004-09-30,1.1054148229358434,1.0889368884363804,1.6548888272363365,0.8441996631943797
2004-10-31,1.1045416047633267,1.0853564952272563,1.6543934049383697,0.8560304829981951
2004-11-30,1.1439833565208146,1.1213028886141838,1.7400420118108675,0.8890689249569192
2004-12-31,1.1811150117958515,1.157698376434524,1.7754349807776149,0.9179265133554505
2005-01-31,1.2294932717656146,1.2021047014634256,1.8483215092544885,0.894711722755016
2005-02-28,1.3331835695645673,1.3034851622944676,2.0042011810867586,0.9116247681387134
2005-03-31,1.2729677953024752,1.2446107731416327,1.913677618802267,0.8941966398212086
2005-04-30,1.2012836051892404,1.1745234420967294,1.8059133605485316,0.8762156132907855
2005-05-31,1.2789392807973805,1.250449235988882,1.9226546708414254,0.9024600641990641
2005-06-30,1.3289653016652965,1.2993608618284198,1.9978597756727834,0.9023312703511384
2005-07-31,1.4649121668064864,1.4322793327857728,2.2022313820300425,0.9347865803652345
2005-08-31,1.4280550510366068,1.3962432574636783,2.146823352225437,0.9242963075830082
2005-09-30,1.6095460274027371,1.573691285015393,2.419662320161706,0.9307192651002696
2005-10-31,1.5266306990076937,1.4926230039796373,2.295014069993262,0.9142075794393612
2005-11-30,1.7102967197593857,1.672197623959158,2.571122825096112,0.9463749755680013
2005-12-31,1.8182975600679057,1.777792604328943,2.733482620585787,0.9454736960062073
2006-01-31,1.845268110448869,1.8041623504337374,2.774027981451389,0.9695518584314297
2006-02-28,1.8080418962378035,1.7677653988208637,2.7180650786730607,0.9699912183491199
2006-03-31,1.7922365737027228,1.7523121605121403,2.6943046252625735,0.9807540570062097
2006-04-30,1.8715004639474602,1.8298103439569735,2.8134635963695453,0.9926757629209446
2006-05-31,1.7370036283966444,1.6983096012848244,2.611271848123341,0.9619852892092206
2006-06-30,1.70727802179397,1.6692461714381426,2.566584756846736,0.9620685937727389
2006-07-31,1.710797639072424,1.6726873846395014,2.5718758669890214,0.9669615580412758
2006-08-31,1.7831936618936608,1.74347069138805,2.680710237406365,0.9875328849618528
2006-09-30,1.8078046186684695,1.7675334069196489,2.717708374618525,1.0117929120668092
2006-10-31,1.7987617068594073,1.7586919377955583,2.7041139867623163,1.0436724867678882
2006-11-30,1.8879517087546165,1.8458951157745607,2.8381950774840474,1.0608582829422395
2006-12-31,1.91335815583142,1.8660587620189482,2.842653878165749,1.0742418406369831
2007-01-31,1.9402581404630026,1.8922937624379506,2.6955530894534503,1.0893446528917963
2007-02-28,1.8978709196566452,1.8509543798752726,2.808727359200983,1.0655466378888385
2007-03-31,1.9168116390556342,1.869426873007677,2.8785026356466252,1.0761807751558978
2007-04-30,1.9997917383284018,1.9503556530425181,3.0562403392651896,1.1227693839364024
2007-05-31,2.0648834169863455,2.0138382252540947,3.3706749633387503,1.1593146613997718
2007-06-30,2.1018060595675294,2.044723497042655,3.4552732749395583,1.1386599374577815
2007-07-31,2.3304419596123642,2.2671499169119373,3.831140263961,1.1022434538423374
2007-08-31,2.258079366267653,2.196752605873012,3.712179461773216,1.116422241893153
2007-09-30,2.3463658286459084,2.282641312527866,3.8573183781855658,1.1563834687502483
2007-10-31,2.4890538208866793,2.4214540679447847,4.09189092782688,1.1735237756401924
2007-11-30,2.2975695971184398,2.2351703288387825,3.7770995996987837,1.1218377781850035
2007-12-31,2.286877339864274,2.2247684606243014,3.759522016566922,1.1121579913115467
2008-01-31,1.9584550750505705,1.9052657554343089,3.2196107962427174,1.0441345913277822
2008-02-29,2.063256072308428,2.0072204817665456,3.391898854583647,1.0078392275549677
2008-03-31,2.0540585612769413,1.9982727642381932,3.3767785660497007,1.0018328853131928
2008-04-30,2.2004954734794326,2.1407326233920942,3.617514169077722,1.0494667305982193
2008-05-31,2.232499918811801,2.171867865905562,3.6701280171217947,1.0606689291729992
2008-06-30,2.019016405879128,1.9641823122658202,3.319170861242123,0.969491298510115
2008-07-31,1.9222798055807255,1.8700729634256772,3.1601403035947846,0.9599327239371827
2008-08-31,1.9229494304551187,1.8660475910765961,2.921485474218224,0.9716347498930724
2008-09-30,1.7483620950318797,1.696626455221812,2.8696048511751417,0.8834186380693164
2008-10-31,1.4521466792703912,1.4091763256098988,2.205738971899647,0.7337458558059953
2008-11-30,1.343454890991665,1.3037008271516162,2.1324362886924817,0.6788256811789195
2008-12-31,1.3539628263752062,1.3138978230783394,2.228350045578851,0.6841351682650479
2009-01-31,1.2379859680685323,1.2013528265036872,2.3029408267607305,0.625533967458889
2009-02-28,1.1446066946978575,1.1079598897478034,2.1065950616305336,0.5567682692640185
2009-03-31,1.2988281342447887,1.2572436305722186,2.3904324045816656,0.6043187637565791
2009-04-30,1.4744443933392832,1.4272371942702011,2.713645911775197,0.6610794514731964
2009-05-31,1.503010299861521,1.4548885078502596,2.766220126035433,0.6961705049329061
2009-06-30,1.4967436743070759,1.4488225204761191,2.754686694938766,0.6963068340992853
2009-07-31,1.6767961013198371,1.6231102195661051,3.08606476160279,0.7479322254042121
2009-08-31,1.7140082283235512,1.6591309280970816,3.154551940073719,0.7730329721496481
2009-09-30,1.801536405526442,1.7438567208193934,3.3156434544805995,0.8006482962691206
2009-10-31,1.7019918123119353,1.6474992409672873,3.1324362886924817,0.7848258842164573
2009-11-30,1.674976411081519,1.6213487902426864,3.0827157068685347,0.8298466844691262
2009-12-31,1.8119054096654976,1.7538937411652644,3.33472712139828,0.8445935338276626
2010-01-31,1.725400135259295,1.670158101021206,3.1755182117236735,0.8133653249978225
2010-02-28,1.7169477279392957,1.6619763139272195,3.1599619515675164,0.8365573709560534
2010-03-31,1.8176439546255652,1.7550499340815569,3.3547025484523005,0.8857439541320081
2010-04-30,1.8444709806861215,1.780953120566108,3.4512306289881494,0.8988168532990919
2010-05-31,1.693268918864813,1.634957988814825,3.252447386151956,0.8251355848803235
2010-06-30,1.6020314541475658,1.5468624594179474,3.365482937656058,0.780675264387974
2010-07-31,1.6713506241685123,1.6097600059797914,3.4864452459276287,0.8343684302886888
2010-08-31,1.6555997455108904,1.5945895599013722,3.4535888391264713,0.7947783294226726
2010-09-30,1.779155793653852,1.7135924680412502,3.711327335420713,0.8643620488447663
2010-10-31,1.7887887194432541,1.7228704127478347,3.731421663826245,0.8962189713615368
2010-11-30,1.8093845607760193,1.742707280720098,3.7743846855059258,0.8941664060894988
2010-12-31,1.9484349895526243,1.8766335890734267,4.064444532519519,0.9525555084842139
2011-01-31,1.9662283524752577,1.893771252224741,4.101561571083192,0.9741266750828006
2011-02-28,1.8423208070401775,1.7744297997513878,3.8430898497879595,1.0052564162543198
2011-03-31,2.0013495819066374,1.927598236031686,4.17482462050652,1.0042035982023967
2011-04-30,2.082725954995413,2.0059758241545675,4.34457611668186,1.032818761999879
2011-05-31,2.035330820120337,1.9603272382165502,4.245709642899607,1.018874724544816
2011-06-30,1.9956401258914203,1.9220991780744305,4.162914668463398,1.0002726583327586
2011-07-31,1.970763212950634,1.8933936519363421,4.227359200982918,0.9787923778450913
2011-08-31,1.7157341965446609,1.6442557960607531,3.7257936665213425,0.923205674251974
2011-09-30,1.598322418828201,1.5279061169024408,3.506896278387698,0.8569545996600879
2011-10-31,1.7704985661870554,1.6924968062623242,3.783104117950141,0.9492683529384136
2011-11-30,1.7615421183433428,1.6839349470999163,3.6611905988664737,0.9444662747807961
2011-12-31,1.7765729409279924,1.6983035660335093,3.618049225159526,0.9525251822946089
